name	aeroway	@lat	@lon
	helipad	46.8185040	6.9467984
Hôpital L'Archet 2 Heliport	helipad	43.6974320	7.2261426
Hôpital Lenval Heliport	helipad	43.6893127	7.2416371
	helipad	43.5642993	7.0052905
	helipad	43.6619824	7.1838000
	helipad	43.9512406	6.9044409
	helipad	44.5693297	5.2795580
Helipuerto de Sahechores	heliport	42.6199840	-5.1922648
Helipuerto del Parque de Bomberos de Villacarriedo	helipad	43.2459525	-3.8492949
Helipuerto de Cruz Roja del Mar	helipad	43.4286127	-4.0352267
	helipad	50.3645738	7.5816768
	helipad	45.8884253	-0.9763032
	helipad	47.2830822	-1.7379814
	helipad	50.3719219	7.5785917
	helipad	47.5766344	-0.4677144
	helipad	43.8893134	5.3761009
	helipad	43.6442066	3.7386815
	helipad	42.6694401	0.6510763
Lierneux	helipad	50.2868065	5.7888274
	helipad	44.1993112	7.5740621
	helipad	50.7017743	7.1024109
	helipad	48.3271905	5.9376435
	helipad	49.9672323	6.5274305
	helipad	50.9139105	0.9556878
	helipad	47.5759988	6.8730880
	helipad	47.8753617	-2.8276598
	helipad	50.6683614	7.4247217
	helipad	45.1385220	4.4332445
MORGES	helipad	46.5218073	6.4994761
	helipad	47.5216961	8.7162385
BADEN	helipad	47.4556911	8.2785319
KMB Balg HeliPad	helipad	48.7847933	8.2157083
	helipad	49.3479472	0.5134707
	helipad	50.3755110	7.5975563
	helipad	43.6283655	7.0463567
	helipad	51.2021855	6.7152594
Héliport de Bac'haol	helipad	48.4751845	-5.0531778
Emergency Helicopter Landing Site	helipad	50.7157706	-1.9574444
	helipad	44.1071675	1.0998499
Base elisoccorso	helipad	45.2222737	7.6300701
	helipad	47.2341987	2.0868411
	helipad	46.9006522	6.3596637
	helipad	50.3626335	7.3070105
Helipad REGA	helipad	47.4581413	8.5718568
	helipad	46.6529501	-0.2194298
	helipad	50.5995482	3.3982655
	helipad	43.6486267	-1.4122186
	helipad	51.1823459	4.7452549
	helipad	45.1625716	0.5255854
	helipad	43.9292700	5.2568315
	helipad	43.9213216	5.1954398
	helipad	44.4112020	7.8063911
	helipad	43.4077135	3.6696794
	helipad	44.1584445	4.6157843
	helipad	44.7301099	4.5833731
	helipad	46.6773215	5.5481960
	helipad	44.3913707	7.8038115
	helipad	47.1057036	6.8189395
	helipad	45.7459309	4.2221375
	helipad	48.0584188	-0.7878411
	helipad	48.6478808	6.1860953
	helipad	45.2551298	0.0830063
	helipad	45.8721139	8.9757821
	helipad	42.5673679	-0.7246035
	helipad	49.3175426	7.2281130
	helipad	50.6503788	3.1443015
	helipad	44.7644733	1.9126063
	helipad	50.1594494	7.1398715
	helipad	49.6247305	6.1990861
	helipad	49.6250198	6.1989449
	helipad	49.6254139	6.2004663
	helipad	49.6251934	6.2006931
	helipad	47.2271416	0.1719495
	helipad	45.3099296	7.6646124
Sint-Lucas heliport	helipad	51.1839180	3.2499646
Héliport - Centre Hospitalier Émile Durkheim	helipad	48.1810774	6.4544697
	helipad	48.2474468	-4.4954520
	helipad	46.6909590	7.6432994
Hélisurface	helipad	43.1604664	6.4735702
	helipad	47.3882724	8.0588958
	helipad	50.8648128	6.8173298
	helipad	46.6991517	7.6394417
Hover Square	helipad	51.2101358	-0.1476351
	helipad	43.9677363	4.7936869
	helipad	46.8819629	5.9073959
	helipad	49.6721258	6.4344206
	helipad	50.2393576	8.1498458
Hubschrauber-Sonderlandeplatz Städtisches Klinikum / Helios Karlsruhe	helipad	49.0183770	8.3748426
	helipad	47.5075456	1.1420324
Base elisoccorso	helipad	44.4285802	7.5641808
Helipad REGA	helipad	47.4581414	8.5718574
	helipad	51.1937198	3.0643381
Heliport AZ Groeninge	helipad	50.8028787	3.2639517
	helipad	51.2057704	3.3803439
	helipad	51.3034593	3.2418908
Knokke-Heist / Westkapelle	helipad	51.3216776	3.2945754
Helihaven Knokke	heliport	51.3216307	3.2941141
	helipad	51.3381933	3.3035633
	helipad	44.1632422	7.2964507
	helipad	45.8590021	1.1746031
	helipad	45.8582825	1.1738567
	helipad	50.8226252	4.7090028
	helipad	48.8639349	2.7693337
	helipad	43.2847570	2.7439307
	helipad	46.2336613	6.0968314
	helipad	44.7424908	-0.7092145
	helipad	51.2514241	6.3814202
	helipad	51.4505388	3.6020508
	helipad	48.6400411	2.4260158
	helipad	43.1073357	5.9685137
	helipad	44.5866600	-0.0387106
	helipad	46.0097057	8.3255626
	helipad	48.7563025	1.3704230
	helipad	48.3399591	7.8896590
	helipad	51.1701217	7.1641215
	helipad	49.6241465	6.1979629
	helipad	47.2363342	-1.6378117
Christoph 3	helipad	50.8731785	7.1241666
	helipad	48.7009074	2.1982373
	helipad	42.8364476	-5.1471462
ZAS Middelheim	helipad	51.1816822	4.4211020
	helipad	47.3471995	-2.3456273
	helipad	49.7072216	6.4798390
	helipad	48.5469224	0.2594496
North Devon District Hospital Helipad	helipad	51.0912062	-4.0490357
Royal Bournemouth Hospital Helipad	helipad	50.7467706	-1.8199115
Frimley Park Hospital Helipad	helipad	51.3186538	-0.7413409
Medway Maritime Hospital Helipad	helipad	51.3799446	0.5402276
	helipad	47.1047844	5.8799148
	helipad	51.4587894	-2.5963850
Clinique CHC MontLégia	helipad	50.6482187	5.5342762
	helipad	47.1305165	1.0015444
	helipad	47.2666210	-1.5054793
	helipad	50.1912219	6.8350202
	helipad	48.7465668	-4.0110952
	helipad	50.5769149	7.0896783
	helipad	46.3527814	-1.4328931
	helipad	43.1731998	3.1198956
	helipad	43.5710809	4.9484977
	helipad	43.6054181	4.7348043
	helipad	47.1940952	8.5183233
	helipad	47.3450090	-3.1621440
	helipad	49.0339903	2.2209641
	helipad	49.3879139	1.1857578
Rettungshubschrauberlandeplatz Feuerwehr Hanau	helipad	50.1453540	8.9429111
	helipad	51.3511880	7.0126205
	helipad	48.8179225	2.7938328
	helipad	49.7219087	-2.3766617
	helipad	42.8157357	-1.6797096
	helipad	48.4876437	7.2153173
	helipad	49.2495098	8.4390413
	helipad	50.1380289	8.9248308
Héliport du centre hospitalier Saint-Nicolas de Blay	helipad	45.1357578	-0.6590048
	helipad	51.2173256	6.4216239
H1	helipad	45.0341792	3.0871435
	helipad	47.3973443	6.4914132
Wiltshire and Bath Air Ambulance Charity	heliport	51.3519394	-2.1411627
Helipad Sécurité civile	helipad	47.9736475	-4.1748976
Héliport du Huga	helipad	45.0069841	-1.1645653
Spital Uster	helipad	47.3535242	8.7242295
	helipad	50.3477388	-4.1157850
	helipad	44.5187942	3.5116231
Heliport AZ Delta	helipad	50.9172461	3.1654072
	helipad	50.8219977	6.4680997
	helipad	51.0655517	6.0946282
	helipad	47.2464771	6.2313579
	helipad	50.9023820	8.0215360
	helipad	43.5651723	2.9729209
	helipad	51.1444009	8.3232351
	helipad	45.4094506	-1.1594798
	helipad	50.3866670	-4.2497421
	helipad	43.5357379	2.8592704
	helipad	47.1459711	7.2448561
	helipad	46.9602713	8.3571833
	helipad	49.8676131	8.9369898
	helipad	50.6785302	3.1743472
	helipad	50.5405530	2.6307058
	helipad	50.4781004	2.5513292
	helipad	49.8605109	3.2709735
	helipad	48.0751688	1.3588157
	helipad	48.6915078	2.2917509
	helipad	48.4203172	2.1503002
	helipad	46.1225746	5.6525428
	helipad	46.2246740	5.2096928
	helipad	44.9264953	2.4344686
St George's Hospital Helipad	helipad	51.4263196	-0.1746222
	helipad	44.2050533	-1.2988532
	helipad	50.7764635	7.1802069
	helipad	51.0321206	7.0343350
	helipad	51.1546211	2.9608163
	helipad	51.2106628	4.5768217
	helipad	51.2171770	4.5577987
	helipad	44.7129160	8.8312702
	helipad	47.2945629	1.7184950
SMUR Heliport	helipad	47.6043424	1.3427625
	helipad	48.8152766	2.0653593
	helipad	50.8297259	6.6589161
Pendennis Shipyard helipad	helipad	50.1541005	-5.0517074
	helipad	50.1518960	-5.0480491
	helipad	50.0799449	-5.2386500
	helipad	51.4915185	6.5163240
	helipad	43.3412398	5.2613045
Christoph 75	helipad	50.8733055	7.1243857
	helipad	50.3840278	6.9272899
	helipad	48.0310473	7.5870881
	helipad	46.0103484	8.5851873
	helipad	42.7695515	-3.9531421
	helipad	42.1994531	0.8801005
	helipad	47.8645902	-3.5518659
	helipad	44.5155424	7.3494900
	helipad	47.9580959	1.9138565
	helipad	43.2882126	5.8627154
	helipad	50.9905555	-0.1922989
	helipad	42.1646555	0.8976388
	helipad	44.4464621	-1.2554210
	helipad	44.2431945	7.8776481
	helipad	50.5574473	7.3026533
	helipad	50.5445607	7.3147059
	helipad	51.2200955	-0.5880331
	helipad	50.9037062	3.5092253
	helipad	45.4202066	6.3608977
	helipad	50.2421952	-5.4008092
	helipad	42.1267169	-1.1253103
	helipad	50.9640391	0.6556704
	helipad	45.8829654	8.1635015
	helipad	45.9069585	8.0521711
	helipad	42.0224898	0.1408610
	helipad	42.8193239	0.1413705
	helipad	43.4250675	-3.8271596
	helipad	43.4247916	-3.8272934
	helipad	44.1651523	7.8465447
	helipad	49.3164615	8.4204606
Nouvel héliport Centre Hospitalier	helipad	45.6694362	6.3699945
SAG Metz	helipad	49.0713604	6.1274179
	helipad	50.3651802	-4.1797572
	helipad	45.1122510	7.7434117
Helicopter Training Area	helipad	50.8366448	-0.2927202
	heliport	45.7570777	3.0918220
	helipad	46.0560960	8.0974999
	helipad	51.4384874	-2.4527721
	helipad	45.7350137	-1.0839789
	helipad	44.0746077	7.2490282
	helipad	44.1143558	7.2832085
Circuit de Touraine	helipad	47.2540359	0.5703309
Heliport AZ Alma	helipad	51.1911738	3.5344814
	helipad	51.1314415	3.5222630
	helipad	48.4556077	8.2470176
	helipad	49.6738632	6.4319630
	helipad	47.6431502	-2.6622221
	helipad	47.9737987	-4.0776890
	helipad	42.9797594	-0.7458087
	helipad	46.9956107	4.0361022
	helipad	46.3803431	6.9213434
	helipad	46.3803386	6.9209496
La Daille Heliport	helipad	45.4575489	6.9674121
	helipad	51.3347497	3.2190722
	helipad	48.4034070	-4.5305338
	helipad	51.4615662	6.6342792
	helipad	51.2665777	8.8705843
Helipad Kantonspolizei Zürich Bülach	helipad	47.5126587	8.5213728
DZ Dragon 75-2	helipad	48.6108158	2.6665508
	helipad	51.1876378	8.3084563
Polyclinique	helipad	43.1877714	-0.6318306
	helipad	51.3814000	6.7860135
	helipad	50.9386073	7.0541191
	helipad	51.3313310	4.7663851
	helipad	46.4777064	8.8050004
	helipad	45.4569985	8.6605625
	helipad	50.9273533	6.9259070
Landeplatz Polizeipräsidium Wiesbaden	helipad	50.0651597	8.2325221
	helipad	50.0868617	8.2711111
Landeplatz Werkfeuerwehr Boehringer Ingelheim AG & Co.KG	helipad	49.9723309	8.0400912
	helipad	49.9456704	7.9081469
Heliport	helipad	50.1106054	8.4532882
Landeplatz Opelwerk Rüsselsheim	helipad	49.9888677	8.3979263
	helipad	49.9829058	8.4256203
	helipad	50.0914880	8.6474404
	helipad	50.0945059	8.7570260
	helipad	46.9917097	0.6664465
Hossegor Centre	helipad	43.6613096	-1.4438425
	helipad	43.7555185	7.4698453
	helipad	43.7502413	7.4802101
	helipad	48.8407198	-1.5409264
	helipad	44.7871789	8.4802939
Heliport de Vilaller	helipad	42.4722435	0.7126335
	helipad	42.3166820	-2.6198058
	helipad	42.2418849	-3.0081928
Feuerwehr Attendorn	helipad	51.1238779	7.8978770
St.-Martinus-Hospital	helipad	51.0283471	7.8471217
Diakonie Klinikum Krankenhaus Bethesda	helipad	50.8989125	7.8651326
Donville-Les-Bains	helipad	48.8581956	-1.5777184
	helipad	47.1159225	7.8387154
	helipad	48.9464452	2.0670555
	helipad	51.1849701	7.0523059
	helipad	51.2781715	5.9209672
	helipad	51.2577316	5.9241618
	helipad	43.1212459	-0.7423597
	helipad	45.8136959	6.2465674
	helipad	49.4185357	6.2264235
	helipad	50.2150548	1.5666947
	helipad	46.1265604	8.1952531
	helipad	49.5344138	6.3437626
	helipad	49.0101783	7.6726047
7	helipad	46.5475895	6.6177336
	helipad	47.3419090	-3.1735556
	helipad	46.3315319	6.8906912
	helipad	43.4661362	-1.5355078
	helipad	44.3700709	-1.1272122
G	helipad	44.5391300	-1.1337003
	helipad	44.5389591	-1.1181239
	helipad	43.8154967	-1.4045360
	helipad	45.7989659	5.8732445
	helipad	45.8443540	8.6707805
	helipad	48.2795337	-4.4399599
	helipad	48.2806132	-4.4442876
	helipad	46.4617355	1.3811869
	helipad	50.6776823	3.3152342
	helipad	43.2470334	6.1208167
Ausweichlandeplatz	helipad	50.8138850	8.8044433
	helipad	43.3706294	-0.4121881
	helipad	43.3732156	-0.4170150
	helipad	43.3788826	-0.4117580
Legnano	helipad	45.5812269	8.8861822
	helipad	42.5850021	2.0867885
	helipad	50.2522688	3.6245837
	helipad	44.3539537	7.7769498
	helipad	47.5399266	-2.8896369
	helipad	43.6867225	-1.0736685
	helipad	49.4332467	2.8020043
	helipad	49.4885770	0.5417380
	helipad	43.5467829	1.3793739
	helipad	45.7276397	0.2169047
	helipad	45.7276073	0.2172866
Etablissement Public Heliport	helipad	49.5312971	5.7859748
	helipad	43.7706040	2.0100860
	helipad	45.6328498	-0.9706381
	helipad	50.6681750	-4.7547670
	helipad	47.4314951	5.6221205
	helipad	48.5943305	6.2432894
	helipad	43.3207121	3.5453969
	helipad	43.4677503	3.2005701
	helipad	43.7047744	3.1834228
	helipad	43.5679572	4.0728707
	helipad	43.5972467	3.1405174
	helipad	43.3409743	3.2556797
	helipad	51.3654719	6.7563069
	helipad	50.5254312	8.8041696
	helipad	47.5009481	3.8983603
	helipad	47.3846396	4.9460006
	helipad	43.4605983	3.4083819
Christoph 9 Heimatstandort	heliport	51.3805423	6.7871464
	helipad	49.4837773	5.5779225
	helipad	44.6964384	7.0763053
	helipad	45.0771991	3.7610898
	helipad	46.2043597	5.2898341
	helipad	45.9194067	4.6326548
	helipad	42.8420275	0.9374056
	helipad	44.6147384	6.9504102
	helipad	46.7584111	7.6115694
	helipad	43.5056999	-1.5370980
	helipad	45.6268256	6.3277586
	helipad	45.6268216	6.3274949
	helipad	45.6270080	6.3278082
	helipad	45.6271851	6.3283683
	helipad	45.6070969	4.3032848
	helipad	47.0576579	2.3705897
	helipad	50.7772217	6.1168965
	helipad	43.6912386	0.6028097
	helipad	44.9196121	4.9672408
SAMU Heliport	helipad	45.7240979	4.9409231
	helipad	43.5762031	3.9682813
	helipad	43.3102725	1.9202731
	helipad	44.4550200	6.0413550
	helipad	44.0251653	5.0858887
	helipad	51.0617640	-0.0228139
	helipad	51.2689335	-0.7562165
DZ Base Navale	helipad	49.6525997	-1.6432944
Elisuperficie	helipad	44.5304140	8.6218566
	helipad	43.9967178	4.7511627
Landeplatz UKGM - Standort Marburg	helipad	50.8147611	8.8076938
	helipad	44.6437180	7.6626079
Liskeard Heliport	heliport	50.4147461	-4.3941179
Fato	helipad	43.7570354	4.4192116
Bricy Heliport	helipad	47.9812289	1.7606591
	helipad	46.7548001	7.0719705
	helipad	46.7549834	7.0714115
	helipad	46.3225579	7.9994594
	helipad	44.1399506	7.7811370
	helipad	44.1474151	7.7336932
	helipad	49.4336525	-2.3860083
Piazzola CERES	helipad	45.3216334	7.3948872
	helipad	45.9571879	8.7631965
	helipad	44.5287085	6.4034241
	helipad	44.1912348	7.7323471
	helipad	44.4260261	8.0959637
	helipad	42.2768418	3.1603642
	helipad	42.1903869	2.4744724
	helipad	42.3606488	1.4722858
	helipad	51.2764597	7.1758204
	helipad	50.9020658	-1.2531106
	helipad	43.3180216	6.6292985
	helipad	45.5608117	6.7664207
	helipad	50.3083046	4.0321613
	helipad	50.3087105	4.0328924
	helipad	50.5739476	3.0941577
	helipad	47.5423076	-3.1352807
	helipad	43.2755687	2.7078840
	helipad	43.0873459	-1.9176887
	helipad	51.3802200	6.7873120
5	helipad	48.6912626	6.2270277
4	helipad	48.6915660	6.2272980
SAG de Rennes	helipad	48.0653801	-1.7293370
	helipad	48.0621914	-1.7340149
	helipad	48.0684079	-1.7227648
	helipad	47.4522040	-0.5806049
	helipad	45.9898056	7.4755143
	helipad	50.3352282	7.6380963
	helipad	43.7436470	1.1832379
	helipad	46.0837620	7.4034641
Eliporto Imperia	heliport	43.8840024	8.0284060
	helipad	46.0788510	8.9246711
	helipad	48.2806778	-4.4317488
	helipad	46.1388207	1.8863545
	helipad	45.4943173	7.5414012
	helipad	50.2802836	3.9884346
	helipad	42.5539817	2.9985530
	helipad	43.9524160	-1.3634540
	helipad	45.3503877	7.4324356
	helipad	43.4039985	-2.6377987
	helipad	43.3255783	-2.4180206
	helipad	42.6679686	-2.3650488
Héliport du centre hospitalier du Mans	helipad	48.0168324	0.1732660
	helipad	45.4839650	8.4957820
	helipad	51.3262070	6.5864212
	helipad	43.5885485	6.4578643
	helipad	46.0672857	6.7437257
	helipad	49.0522298	7.4764066
	helipad	50.2558789	7.5956238
	helipad	43.7645049	7.4238960
	helipad	49.4871627	8.3897951
EBJS - Ath/Ghislenghien	helipad	50.6666775	3.8702048
	helipad	44.8344553	-0.7004196
	helipad	44.8341298	-0.7008785
	helipad	44.3846326	8.0319792
	helipad	51.2626431	6.8846989
	helipad	49.6011742	3.4140444
	helipad	48.3356275	-4.0457332
Héliport du centre hospitalier de Dreux	helipad	48.7274778	1.3846428
	helipad	50.7367153	-3.4095376
	helipad	46.6006578	6.2207438
	heliport	50.4838666	4.9642884
	helipad	47.5005927	-2.8500970
	helipad	51.2897796	6.7851835
	helipad	51.2896571	6.7849287
	helipad	51.2894550	6.7844975
	helipad	51.2893315	6.7842428
	helipad	51.1990109	7.3519096
	helipad	51.2948770	7.3126474
	helipad	50.9611692	7.1755345
	helipad	43.6946046	7.0954051
	helipad	51.2660381	8.8606538
Heliport Refugi de Colomèrs	helipad	42.6241284	0.9210242
	helipad	51.2363503	-0.1401706
	helipad	43.1727845	2.9945677
	helipad	44.5742482	2.2571083
	helipad	43.4809255	1.3372939
Spital Schwyz	helipad	47.0154132	8.6595922
	helipad	47.0591307	8.2970719
	helipad	47.0594718	8.2968106
	helipad	47.4925543	6.8158618
	helipad	51.4699307	-0.1795387
Refugio Cap de Llauset	helipad	42.5965276	0.6832676
	helipad	46.3169096	-0.3985989
	helipad	43.4527352	-3.8502059
Elisuperficie Arturo Santi	heliport	44.6647861	8.2981666
	helipad	44.6647271	8.2986335
	helipad	42.9453726	-0.8351468
	helipad	47.6154054	1.3366041
	helipad	43.5974898	1.3098311
	helipad	45.1306420	7.6129833
	helipad	45.1307886	7.6120858
	helipad	45.1301778	7.6167861
	helipad	45.1302699	7.6165026
	helipad	45.1303298	7.6167061
	helipad	43.2408262	6.5573405
	helipad	43.2371719	6.5851964
	helipad	44.6541031	-1.2585911
	helipad	45.4606183	7.8849566
	helipad	43.7823492	5.7747357
	helipad	44.5471569	-1.1030678
	helipad	44.2041363	-1.2967817
	helipad	49.8758684	2.2576715
	helipad	50.9992133	6.5777461
	helipad	43.6868379	-1.4395885
	helipad	44.5845279	1.0466304
Eastbourne DGH Helipad	helipad	50.7869747	0.2682870
Pompiers	helipad	50.3243557	3.3685894
2	helipad	46.2214026	7.3454394
Parking Heli 3	helipad	46.2214498	7.3456690
Parking Heli 4	helipad	46.2214991	7.3459000
Parking Heli 5	helipad	46.2215475	7.3461296
Parking Heli 6	helipad	46.2216719	7.3463389
Parking Heli 7	helipad	46.2218682	7.3463156
Parking Heli 8	helipad	46.2219154	7.3465482
Parking Heli 8	helipad	46.2219616	7.3467778
Parking Heli A1	helipad	46.2213845	7.3453249
Heli Parking 81	helipad	46.2215485	7.3329026
Heli Parking 82	helipad	46.2216061	7.3331624
Heli Parking 21	helipad	46.2221553	7.3359123
Heli Parking 22	helipad	46.2223558	7.3358243
	helipad	43.2501218	6.5902264
	helipad	43.6909699	5.7499091
	helipad	48.3783162	-4.4846829
Parking Heli 71	helipad	46.2181090	7.3269057
Parking Heli 72	helipad	46.2181676	7.3271890
	helipad	46.5786120	3.3447375
	helipad	48.1705279	-4.5523869
	helipad	48.1703283	-4.5525266
	helipad	46.2373755	6.1007700
	helipad	46.2383095	6.1032178
	helipad	46.2381185	6.1029366
	helipad	46.2379274	6.1026590
	helipad	46.2375498	6.1020997
	helipad	46.2377401	6.1023787
	helipad	46.2376514	6.1022286
	helipad	45.2836389	6.3505026
	helipad	50.3734017	2.3121379
	helipad	43.4079412	-1.6390336
	helipad	43.4129692	-1.6252275
	helipad	47.1823593	7.4130040
Centre pénitentiaire de Lorient-Ploemeur	helipad	47.7267956	-3.4154378
	helipad	42.3370175	1.4017494
	helipad	51.1559575	-3.0727822
	helipad	50.6793724	7.2812998
	helipad	46.8967925	8.2533394
	helipad	44.9203521	7.3651321
Héliport Privé	helipad	43.2318936	6.6468628
	helipad	47.0659946	8.0747613
	helipad	44.0850015	7.2500215
	helipad	43.4363913	4.9066259
	helipad	51.3107385	-0.4427336
	helipad	43.6175407	6.9963059
	helipad	43.6359784	5.1177815
	helipad	43.6360575	5.1179326
	helipad	43.6359764	5.1181306
	helipad	43.6357723	5.1182340
	helipad	48.9819512	6.2444068
	helipad	43.7215268	7.3733798
	helipad	43.3962923	-1.6821177
	helipad	46.6803849	7.8444234
FRIBOURG	helipad	46.8019618	7.1384890
	helipad	46.8101171	7.2122687
	helipad	48.2985306	-4.5631529
	helipad	50.9107322	3.1036079
FRAUENFELD	helipad	47.5495667	8.9106310
	helipad	43.2974123	6.5590152
	helipad	45.5823423	2.8027165
	helipad	46.1074377	8.0081813
	helipad	44.7532257	-1.1314811
	helipad	47.7766434	8.9137723
	helipad	45.8121387	6.9594973
Héliport de Saint Tropez	heliport	43.2685830	6.6311180
	helipad	50.3325442	6.9374600
	helipad	43.4211199	-1.6205238
	helipad	46.6314346	8.3428089
	helipad	43.3973452	3.6927853
	helipad	46.3173683	7.4980649
St.-Katharinen-Hospital	helipad	50.9231683	6.8087109
	helipad	44.2373733	6.6282259
	helipad	45.3642586	-1.1576461
	helipad	45.9325674	6.9162287
	helipad	44.2465126	7.3271945
	helipad	48.6379182	-1.4247116
	helipad	46.1959292	8.6669712
Heliport Courchevel	helipad	45.3956615	6.6357875
	helipad	47.2167608	7.7935086
Hélisurface de Ciottulu di i Mori	helipad	42.3345092	8.8675300
Hélisurface de Tighjettu	helipad	42.3620529	8.9092770
Helipad (Cornwall Air Ambulance)	helipad	50.2657959	-5.0921160
	helipad	46.3768642	7.6269073
	helipad	45.7460499	8.8909130
Cornwall Air Ambulance	helipad	50.2672656	-5.0944581
	helipad	51.1933549	8.5367086
	helipad	49.5096750	6.7392668
	helipad	46.2608991	5.6312486
	helipad	49.9972755	8.6846024
	helipad	50.9893290	-1.4286193
	helipad	51.4992666	-0.1625962
	helipad	45.8419192	5.0624795
	helipad	49.3887648	0.1078767
	helipad	42.1659584	8.9409228
Brussels / Groot-Bijgaarden	helipad	50.8695378	4.2806088
	helipad	45.7189164	8.2795628
	helipad	45.5507823	8.0754828
Eliporto della pista di Balocco	helipad	45.4870923	8.3060739
	helipad	45.4967199	8.4193836
	helipad	45.4615735	8.4398431
	helipad	45.0943410	8.1643681
	helipad	43.3830420	6.3781068
	helipad	43.3828083	6.3781140
	helipad	43.3825746	6.3781211
	helipad	43.3825914	6.3790146
	helipad	43.3828269	6.3790052
	helipad	43.3830613	6.3789973
	helipad	43.3830760	6.3798834
	helipad	43.3828429	6.3798959
	helipad	43.3826119	6.3799022
	helipad	43.3826278	6.3807882
	helipad	43.3828587	6.3807835
	helipad	43.3830966	6.3807741
	helipad	43.3831136	6.3816586
	helipad	43.3828804	6.3816711
	helipad	43.3826460	6.3816758
	helipad	43.3831746	6.3833889
	helipad	43.3829036	6.3834002
	helipad	43.3826345	6.3834085
	helipad	43.3826474	6.3840271
	helipad	43.3829168	6.3840176
	helipad	43.3831862	6.3840053
	helipad	43.3832000	6.3846227
	helipad	43.3829297	6.3846377
	helipad	43.3826603	6.3846432
	helipad	43.3832369	6.3853941
	helipad	43.3830578	6.3853995
	helipad	43.3828774	6.3854077
VIP	helipad	43.3826526	6.3854139
	helipad	43.3823169	6.3865878
	helipad	43.3824551	6.3867439
	helipad	43.3825928	6.3869052
	helipad	43.3827282	6.3870601
	helipad	43.3820819	6.3869693
	helipad	43.3822241	6.3871243
	helipad	43.3823607	6.3872840
	helipad	43.3825006	6.3874389
	helipad	43.3817633	6.3872605
	helipad	43.3819295	6.3874515
	helipad	43.3820968	6.3876409
	helipad	43.3822629	6.3878335
	helipad	43.3814329	6.3879699
	helipad	43.3816195	6.3881922
	helipad	43.3818106	6.3884050
	helipad	43.3810460	6.3885991
	helipad	43.3812383	6.3888152
	helipad	43.3814294	6.3890312
	helipad	43.3806660	6.3892253
	helipad	43.3808537	6.3894461
	helipad	43.3810438	6.3896574
	helipad	43.3801832	6.3901136
	helipad	43.3803780	6.3903343
	helipad	43.3805677	6.3905597
	helipad	43.3803073	6.3909844
	helipad	43.3801167	6.3907639
	helipad	43.3799236	6.3905395
	helipad	43.3796624	6.3909643
	helipad	43.3798546	6.3911910
	helipad	43.3800503	6.3914092
	helipad	43.3795934	6.3916120
	helipad	43.3793993	6.3913903
	helipad	50.9537328	4.2794666
	helipad	49.1315049	6.1863874
	helipad	51.0956167	3.9183238
	helipad	51.2564097	4.9855352
	helipad	48.9453136	1.7548116
	helipad	43.3832556	2.8884300
	helipad	48.4968999	2.3420938
	helipad	48.4970044	2.3418434
	helipad	44.5915404	8.0724401
	helipad	47.9476683	-2.1643535
Knokke / Fort Isabella	helipad	51.3326910	3.3644029
	helipad	48.5967238	2.3395624
	helipad	44.8116265	3.2732225
	helipad	47.5764427	6.8996059
Helipad Ost	helipad	50.3398847	8.8793970
Helipad West	helipad	50.3399075	8.8772540
2	helipad	46.9106484	7.5033263
3	helipad	46.9107549	7.5035099
4	helipad	46.9108609	7.5036994
1	helipad	46.9108672	7.5031815
	helipad	43.0128515	-1.9030407
	helipad	42.0307661	2.8487796
	helipad	49.2169566	-1.1394990
	helipad	45.3780459	8.5813419
	helipad	49.6247284	6.1983099
	helipad	45.7889486	4.7867855
	helipad	50.4791580	5.9129243
	helipad	50.4300102	5.9585692
Maidstone Hospital Helipad	helipad	51.2765836	0.4847976
Hubschrauberlandeplatz PJZ	helipad	47.3816726	8.5197856
	helipad	46.0901637	8.6024789
	helipad	43.0935622	-2.4283540
	helipad	48.9354003	1.9174838
Elisuperficie Ospedale Edoardo Agnelli	helipad	44.8828369	7.3174766
	helipad	50.1098249	8.5471264
Küssnacht	helipad	47.0901935	8.4147018
	helipad	46.8339853	8.6393009
	helipad	46.8341498	8.6392730
	helipad	46.8343144	8.6392415
Klinikum Hochrhein	helipad	47.6223108	8.2095025
Leysin Heliport	helipad	46.3414380	7.0241570
	helipad	47.5075140	8.7278055
	helipad	47.5073328	8.7284301
Kantonsspital Schaffhausen Helipad	helipad	47.7118324	8.6354298
	helipad	46.5953795	7.0928362
	helipad	46.5956901	7.0927964
	helipad	46.5955783	7.0928143
	helipad	46.5958005	7.0932857
YVERDON	helipad	46.7715156	6.6472185
SOLOTHURN	helipad	47.1979552	7.5410709
LIMMAT	helipad	47.3935834	8.4317392
	helipad	46.6387141	8.5953345
	helipad	46.9434583	7.7871413
	helipad	46.5855289	7.9134860
	helipad	46.5852876	7.9135532
	helipad	46.0177066	8.9532900
	helipad	46.5471687	6.6181994
	helipad	50.3565446	8.7517652
	helipad	45.2632628	7.5388007
Southampton General Hospital	helipad	50.9335279	-1.4321656
Air Zermatt (Basis Gampel)	helipad	46.3101292	7.7247043
	helipad	42.7257862	-0.2717717
Point West	helipad	51.0091868	-2.6497129
Point East	helipad	51.0117684	-2.6362439
Point Yankee	helipad	51.0147888	-2.6323217
Base Aérea antiincendios de Plasencia del Monte	helipad	42.2069476	-0.5681825
	helipad	48.2951738	2.4366602
H1	helipad	46.0038598	8.9088247
